0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.001001001001001062e-01, 0.000000000000000000e+00, 0.000000000000000000e+00
2.002002002002002123e-01, 0.000000000000000000e+00, 0.000000000000000000e+00
3.003003003003003046e-01, 0.000000000000000000e+00, 0.000000000000000000e+00
4.004004004004004247e-01, 0.000000000000000000e+00, 0.000000000000000000e+00
5.005005005005005447e-01, 0.000000000000000000e+00, 0.000000000000000000e+00
6.006006006006006093e-01, 0.000000000000000000e+00, 0.000000000000000000e+00
7.007007007007007848e-01, 0.000000000000000000e+00, 0.000000000000000000e+00
8.008008008008008494e-01, 0.000000000000000000e+00, 0.000000000000000000e+00
9.009009009009009139e-01, 0.000000000000000000e+00, 0.000000000000000000e+00
1.001001001001001089e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.101101101101101154e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.201201201201201219e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.301301301301301283e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.401401401401401570e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.501501501501501634e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.601601601601601699e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.701701701701701763e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.801801801801801828e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.901901901901902114e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
2.002002002002002179e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
2.102102102102102243e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
2.202202202202202308e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
2.302302302302302373e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
2.402402402402402437e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
2.502502502502502502e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
2.602602602602602566e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
2.702702702702703075e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
2.802802802802803139e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
2.902902902902903204e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
3.003003003003003268e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
3.103103103103103333e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
3.203203203203203397e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
3.303303303303303462e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
3.403403403403403527e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
3.503503503503503591e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
3.603603603603603656e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
3.703703703703703720e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
3.803803803803804229e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
3.903903903903904293e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
4.004004004004004358e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
4.104104104104104422e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
4.204204204204204487e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
4.304304304304304551e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
4.404404404404404616e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
4.504504504504504681e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
4.604604604604604745e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
4.704704704704704810e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
4.804804804804804874e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
4.904904904904904939e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
5.005005005005005003e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
5.105105105105105068e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
5.205205205205205132e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
5.305305305305305197e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
5.405405405405406150e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
5.505505505505506214e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
5.605605605605606279e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
5.705705705705706343e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
5.805805805805806408e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
5.905905905905906472e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
6.006006006006006537e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
6.106106106106106601e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
6.206206206206206666e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
6.306306306306306730e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
6.406406406406406795e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
6.506506506506506859e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
6.606606606606606924e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
6.706706706706706989e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
6.806806806806807053e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
6.906906906906907118e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
7.007007007007007182e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
7.107107107107107247e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
7.207207207207207311e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
7.307307307307307376e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
7.407407407407407440e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
7.507507507507508393e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
7.607607607607608458e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
7.707707707707708522e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
7.807807807807808587e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
7.907907907907908651e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
8.008008008008008716e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
8.108108108108108780e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
8.208208208208208845e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
8.308308308308308909e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
8.408408408408408974e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
8.508508508508509038e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
8.608608608608609103e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
8.708708708708709167e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
8.808808808808809232e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
8.908908908908909297e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
9.009009009009009361e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
9.109109109109109426e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
9.209209209209209490e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
9.309309309309309555e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
9.409409409409409619e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
9.509509509509509684e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
9.609609609609609748e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
9.709709709709709813e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
9.809809809809809877e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
9.909909909909909942e+00, 0.000000000000000000e+00, 0.000000000000000000e+00
1.001001001001001001e+01, 0.000000000000000000e+00, 0.000000000000000000e+00
1.011011011011011007e+01, 0.000000000000000000e+00, 0.000000000000000000e+00
1.021021021021021014e+01, 0.000000000000000000e+00, 0.000000000000000000e+00
1.031031031031031020e+01, 0.000000000000000000e+00, 0.000000000000000000e+00
1.041041041041041026e+01, 0.000000000000000000e+00, 0.000000000000000000e+00
1.051051051051051033e+01, 0.000000000000000000e+00, 0.000000000000000000e+00
1.061061061061061039e+01, 0.000000000000000000e+00, 0.000000000000000000e+00
1.071071071071071223e+01, 0.000000000000000000e+00, 0.000000000000000000e+00
1.081081081081081230e+01, 0.000000000000000000e+00, 0.000000000000000000e+00
1.091091091091091236e+01, 0.000000000000000000e+00, 0.000000000000000000e+00
1.101101101101101243e+01, 0.000000000000000000e+00, 0.000000000000000000e+00
1.111111111111111249e+01, 0.000000000000000000e+00, 0.000000000000000000e+00
1.121121121121121256e+01, 0.000000000000000000e+00, 0.000000000000000000e+00
1.131131131131131262e+01, 0.000000000000000000e+00, 0.000000000000000000e+00
1.141141141141141269e+01, 0.000000000000000000e+00, 0.000000000000000000e+00
1.151151151151151275e+01, 0.000000000000000000e+00, 0.000000000000000000e+00
1.161161161161161282e+01, 0.000000000000000000e+00, 0.000000000000000000e+00
1.171171171171171288e+01, 0.000000000000000000e+00, 0.000000000000000000e+00
1.181181181181181294e+01, 0.000000000000000000e+00, 0.000000000000000000e+00
1.191191191191191301e+01, 0.000000000000000000e+00, 0.000000000000000000e+00
1.201201201201201307e+01, 0.000000000000000000e+00, 0.000000000000000000e+00
1.211211211211211314e+01, 0.000000000000000000e+00, 0.000000000000000000e+00
1.221221221221221320e+01, 0.000000000000000000e+00, 0.000000000000000000e+00
1.231231231231231327e+01, 0.000000000000000000e+00, 0.000000000000000000e+00
1.241241241241241333e+01, 0.000000000000000000e+00, 0.000000000000000000e+00
1.251251251251251340e+01, 0.000000000000000000e+00, 0.000000000000000000e+00
1.261261261261261346e+01, 0.000000000000000000e+00, 0.000000000000000000e+00
1.271271271271271353e+01, 0.000000000000000000e+00, 0.000000000000000000e+00
1.281281281281281359e+01, 0.000000000000000000e+00, 0.000000000000000000e+00
1.291291291291291365e+01, 0.000000000000000000e+00, 0.000000000000000000e+00
1.301301301301301372e+01, 0.000000000000000000e+00, 0.000000000000000000e+00
1.311311311311311378e+01, 0.000000000000000000e+00, 0.000000000000000000e+00
1.321321321321321385e+01, 0.000000000000000000e+00, 0.000000000000000000e+00
1.331331331331331391e+01, 0.000000000000000000e+00, 0.000000000000000000e+00
